map_name,map_type,size,obstacle_ratio,alpha,run_id,algorithm,success,runtime_ms,path_length,turn_count,expanded_nodes
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,5,ablation_no_smoothing,1,0.014799999917158857,2.414213562373095,1,3
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,6,dijkstra,1,0.1444000008632429,3.414213562373095,1,35
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,6,astar,1,0.02939999831141904,3.414213562373095,1,6
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,6,weighted_astar,1,0.018900002032751217,3.414213562373095,1,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,6,improved_astar,1,0.06179999763844535,3.1622776601683795,0,3
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,6,ablation_no_adaptive,1,0.028300000849412754,3.1622776601683795,0,6
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,6,ablation_no_smoothing,1,0.019699997210409492,3.414213562373095,1,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,7,dijkstra,1,0.13529999705497175,3.414213562373095,1,33
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,7,astar,1,0.020800001948373392,3.414213562373095,1,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,7,weighted_astar,1,0.0197000008483883,3.414213562373095,1,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,7,improved_astar,1,0.06669999856967479,3.1622776601683795,0,3
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,7,ablation_no_adaptive,1,0.021199997718213126,3.1622776601683795,0,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,7,ablation_no_smoothing,1,0.019999999494757503,3.414213562373095,1,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,8,dijkstra,1,0.16699999832781032,3.414213562373095,1,32
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,8,astar,1,0.025400000595254824,3.414213562373095,1,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,8,weighted_astar,1,0.021200001356191933,3.414213562373095,1,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,8,improved_astar,1,0.06779999966965988,3.1622776601683795,0,3
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,8,ablation_no_adaptive,1,0.022499996703118086,3.1622776601683795,0,4
