algorithm,success,path_length,turn_count,runtime_ms,expanded_nodes,size,ratio,run_id,attempt_id
dijkstra,1,10.65685424949238,5,0.26929999876301736,97,20,0.3,11,11
astar,1,10.65685424949238,5,0.04579999949783087,13,20,0.3,11,11
weighted_astar,1,10.65685424949238,5,0.04149999585933983,12,20,0.3,11,11
jps_like,1,10.65685424949238,5,0.08279999019578099,12,20,0.3,11,11
improved_astar,1,9.640986324787455,3,0.07899999036453664,11,20,0.3,11,11
dijkstra,1,5.414213562373095,1,0.16689999029040337,57,20,0.3,12,12
astar,1,5.414213562373095,1,0.022899999748915434,6,20,0.3,12,12
weighted_astar,1,5.414213562373095,2,0.02570000651758164,7,20,0.3,12,12
jps_like,1,5.414213562373095,2,0.0526000076206401,6,20,0.3,12,12
improved_astar,1,5.23606797749979,1,0.03919999289792031,4,20,0.3,12,12
dijkstra,1,3.414213562373095,2,0.07949999417178333,24,20,0.3,13,13
astar,1,3.414213562373095,2,0.01780000457074493,4,20,0.3,13,13
weighted_astar,1,3.414213562373095,2,0.016699996194802225,4,20,0.3,13,13
jps_like,1,3.414213562373095,2,0.03429999924264848,4,20,0.3,13,13
improved_astar,1,3.1622776601683795,0,0.030199997127056122,4,20,0.3,13,13
dijkstra,1,16.48528137423857,6,0.6989999965298921,226,20,0.3,14,14
astar,1,16.48528137423857,6,0.1568000006955117,37,20,0.3,14,14
weighted_astar,1,17.313708498984763,8,0.08469999011140317,20,20,0.3,14,14
jps_like,1,16.485281374238568,6,0.31689999741502106,30,20,0.3,14,14
improved_astar,1,15.07768723046357,5,0.11819999781437218,14,20,0.3,14,14
dijkstra,1,15.313708498984763,8,0.7220999978017062,258,20,0.3,15,15
astar,1,15.313708498984763,9,0.16799999866634607,29,20,0.3,15,15
weighted_astar,1,15.313708498984763,8,0.10320000001229346,13,20,0.3,15,15
jps_like,1,15.31370849898476,8,0.17299999308306724,22,20,0.3,15,15
improved_astar,1,12.867956800420359,2,0.08379999781027436,11,20,0.3,15,15
dijkstra,1,6.82842712474619,2,0.2386999985901639,75,20,0.3,16,16
astar,1,6.82842712474619,2,0.044200001866556704,10,20,0.3,16,16
weighted_astar,1,6.82842712474619,3,0.03509999078232795,8,20,0.3,16,16
jps_like,1,6.82842712474619,2,0.12419999984558672,10,20,0.3,16,16
improved_astar,1,6.324555320336759,0,0.03779999678954482,4,20,0.3,16,16
dijkstra,1,11.485281374238571,4,0.7342000026255846,216,20,0.3,17,17
astar,1,11.485281374238571,3,0.09610000415705144,21,20,0.3,17,17
weighted_astar,1,11.485281374238571,3,0.042799991206265986,10,20,0.3,17,17
jps_like,1,11.48528137423857,4,0.112599998828955,12,20,0.3,17,17
improved_astar,1,10.676619087329463,2,0.06079999729990959,6,20,0.3,17,17
dijkstra,1,5.242640687119285,1,0.2514999941922724,63,20,0.3,18,18
astar,1,5.242640687119285,1,0.023600005079060793,5,20,0.3,18,18
weighted_astar,1,5.242640687119286,1,0.021400002879090607,5,20,0.3,18,18
jps_like,1,5.242640687119285,1,0.028399997972883284,3,20,0.3,18,18
improved_astar,1,5.0,0,0.028000009479001164,3,20,0.3,18,18
dijkstra,1,15.313708498984763,3,0.7055000023683533,258,20,0.3,19,19
astar,1,15.313708498984763,4,0.10469999688211828,26,20,0.3,19,19
weighted_astar,1,15.313708498984763,4,0.06800000846851617,17,20,0.3,19,19
jps_like,1,15.31370849898476,6,0.15190000704023987,17,20,0.3,19,19
improved_astar,1,14.480811467896418,2,0.11679998715408146,13,20,0.3,19,19
dijkstra,1,3.0,0,0.06810000922996551,14,20,0.3,20,20
astar,1,3.0,0,0.022599997464567423,4,20,0.3,20,20
weighted_astar,1,3.0,0,0.02099999983329326,4,20,0.3,20,20
jps_like,1,3.0,0,0.015099998563528061,2,20,0.3,20,20
improved_astar,1,3.0,0,0.04159999662078917,2,20,0.3,20,20
dijkstra,1,6.242640687119285,3,0.265499998931773,60,20,0.3,21,21
astar,1,6.242640687119285,3,0.028700000257231295,6,20,0.3,21,21
weighted_astar,1,6.242640687119285,2,0.030199997127056122,6,20,0.3,21,21
jps_like,1,6.242640687119285,2,0.04190001345705241,4,20,0.3,21,21
improved_astar,1,5.656854249492381,2,0.036900004488416016,4,20,0.3,21,21
dijkstra,1,3.414213562373095,2,0.06219999340828508,18,20,0.3,22,22
astar,1,3.414213562373095,2,0.022499996703118086,5,20,0.3,22,22
weighted_astar,1,3.414213562373095,2,0.020099992980249226,5,20,0.3,22,22
jps_like,1,3.414213562373095,2,0.04429998807609081,5,20,0.3,22,22
improved_astar,1,3.23606797749979,1,0.042799991206265986,5,20,0.3,22,22
dijkstra,1,19.55634918610405,6,0.6432000081986189,218,20,0.3,23,23
astar,1,19.55634918610405,7,0.14340000052470714,36,20,0.3,23,23
weighted_astar,1,19.55634918610405,5,0.07650000043213367,18,20,0.3,23,23
jps_like,1,19.556349186104043,5,0.21640000340994447,27,20,0.3,23,23
improved_astar,1,18.95741732923815,4,0.10740000288933516,13,20,0.3,23,23
dijkstra,1,6.242640687119285,1,0.19589999283198267,65,20,0.3,24,24
astar,1,6.242640687119285,3,0.03480000304989517,8,20,0.3,24,24
weighted_astar,1,6.242640687119285,2,0.024299995857290924,6,20,0.3,24,24
jps_like,1,6.242640687119285,2,0.047900000936351717,5,20,0.3,24,24
improved_astar,1,5.841619252963779,1,0.024299995857290924,3,20,0.3,24,24
dijkstra,1,19.48528137423857,9,0.7694999949308112,269,20,0.3,25,25
astar,1,19.48528137423857,11,0.32970000756904483,67,20,0.3,25,25
weighted_astar,1,19.48528137423857,9,0.1680999994277954,39,20,0.3,25,25
jps_like,1,19.48528137423857,11,0.5678000015905127,66,20,0.3,25,25
improved_astar,1,17.325792276007146,4,0.23130000045057386,30,20,0.3,25,25
dijkstra,1,5.82842712474619,2,0.18899999849963933,53,20,0.3,26,26
astar,1,5.82842712474619,3,0.05119999696034938,9,20,0.3,26,26
weighted_astar,1,5.82842712474619,1,0.0320999970426783,6,20,0.3,26,26
jps_like,1,5.82842712474619,1,0.10010000551119447,9,20,0.3,26,26
improved_astar,1,5.39834563766817,1,0.02819999644998461,3,20,0.3,26,26
dijkstra,1,15.071067811865477,4,0.5184000037843361,190,20,0.3,27,27
astar,1,15.071067811865477,4,0.08000001253094524,21,20,0.3,27,27
weighted_astar,1,15.899494936611667,7,0.05539999983739108,14,20,0.3,27,27
jps_like,1,15.071067811865476,4,0.12060000153724104,17,20,0.3,27,27
improved_astar,1,14.34987838803202,4,0.05529999907594174,7,20,0.3,27,27
dijkstra,1,10.899494936611667,2,0.38309999217744917,132,20,0.3,28,28
astar,1,10.899494936611667,2,0.03959999594371766,9,20,0.3,28,28
weighted_astar,1,10.899494936611667,2,0.04780000017490238,9,20,0.3,28,28
jps_like,1,10.899494936611665,3,0.05470000905916095,5,20,0.3,28,28
improved_astar,1,10.721349351738361,2,0.051399998483248055,5,20,0.3,28,28
dijkstra,1,5.82842712474619,1,0.1976999919861555,36,20,0.3,29,29
astar,1,5.82842712474619,1,0.06679999933112413,12,20,0.3,29,29
weighted_astar,1,5.82842712474619,1,0.145500001963228,6,20,0.3,29,29
jps_like,1,5.82842712474619,1,0.1218999968841672,12,20,0.3,29,29
improved_astar,1,5.385164807134504,0,0.03599999763537198,3,20,0.3,29,29
dijkstra,1,5.242640687119286,2,0.016399993910454214,6,20,0.7,0,0
astar,1,5.242640687119286,2,0.014500008546747267,6,20,0.7,0,0
weighted_astar,1,5.242640687119286,2,0.012799995602108538,6,20,0.7,0,0
jps_like,1,5.242640687119286,2,0.019800005247816443,6,20,0.7,0,0
improved_astar,1,4.23606797749979,1,0.020400009816512465,6,20,0.7,0,0
dijkstra,1,28.384776310850242,17,0.1804999919841066,59,20,0.7,1,1
astar,1,28.384776310850242,17,0.21320000814739615,47,20,0.7,1,1
weighted_astar,1,28.384776310850242,17,0.1289999927394092,43,20,0.7,1,1
jps_like,1,28.384776310850242,17,0.20709999080281705,47,20,0.7,1,1
improved_astar,1,24.015339721864635,11,0.2108000044245273,52,20,0.7,1,1
dijkstra,1,10.071067811865476,5,0.08939999679569155,27,20,0.7,2,2
