algorithm,success,path_length,turn_count,runtime_ms,expanded_nodes,size,ratio,run_id,attempt_id,seed_tag
weighted_astar,1,10.485281374238571,5,0.0567999959457665,16,100,0.7,29,66,42
jps_like,1,10.485281374238571,4,0.1027999969664961,16,100,0.7,29,66,42
improved_astar,1,7.708203932499369,2,0.1022000069497153,17,100,0.7,29,66,42
dijkstra,1,17.071067811865476,6,0.7158000080380589,214,20,0.3,0,0,43
astar,1,17.071067811865476,9,0.1844999933382496,45,20,0.3,0,0,43
weighted_astar,1,17.313708498984763,7,0.0858999992487952,23,20,0.3,0,0,43
jps_like,1,17.071067811865476,7,0.3693999897222966,45,20,0.3,0,0,43
improved_astar,1,15.520763132540637,5,0.0864000030560419,11,20,0.3,0,0,43
dijkstra,1,1.0,0,0.0182999938260763,4,20,0.3,1,1,43
astar,1,1.0,0,0.0099000026239082,2,20,0.3,1,1,43
weighted_astar,1,1.0,0,0.0079000019468367,2,20,0.3,1,1,43
jps_like,1,1.0,0,0.0170999992405995,2,20,0.3,1,1,43
improved_astar,1,1.0,0,0.015700003132224,2,20,0.3,1,1,43
dijkstra,1,3.414213562373095,2,0.0673999893479049,20,20,0.3,2,2,43
astar,1,3.414213562373095,2,0.0188999983947724,4,20,0.3,2,2,43
weighted_astar,1,3.414213562373095,2,0.0172000000020489,4,20,0.3,2,2,43
jps_like,1,3.414213562373095,2,0.0319999962812289,4,20,0.3,2,2,43
improved_astar,1,3.23606797749979,1,0.0320999970426783,4,20,0.3,2,2,43
dijkstra,1,4.0,0,0.0781999988248571,27,20,0.3,3,3,43
astar,1,4.0,0,0.0209999998332932,5,20,0.3,3,3,43
weighted_astar,1,4.0,0,0.0188999983947724,5,20,0.3,3,3,43
jps_like,1,4.0,1,0.0411000073654577,5,20,0.3,3,3,43
improved_astar,1,4.0,0,0.0236000050790607,3,20,0.3,3,3,43
dijkstra,1,9.65685424949238,5,0.4858000029344111,158,20,0.3,4,4,43
astar,1,9.65685424949238,5,0.0561000051675364,13,20,0.3,4,4,43
weighted_astar,1,9.65685424949238,3,0.0389000051654875,9,20,0.3,4,4,43
jps_like,1,9.65685424949238,3,0.1219999976456165,13,20,0.3,4,4,43
improved_astar,1,9.00389691313216,2,0.0636000040685758,6,20,0.3,4,4,43
dijkstra,1,14.071067811865476,2,0.712799999746494,238,20,0.3,5,5,43
astar,1,14.071067811865476,2,0.1210000045830383,31,20,0.3,5,5,43
weighted_astar,1,14.071067811865476,2,0.0655000039841979,13,20,0.3,5,5,43
jps_like,1,14.071067811865476,3,0.2612999960547313,31,20,0.3,5,5,43
improved_astar,1,13.375869592049074,4,0.098199991043657,10,20,0.3,5,5,43
dijkstra,1,3.414213562373095,1,0.061899991123937,20,20,0.3,6,6,43
astar,1,3.414213562373095,1,0.022799998987466,4,20,0.3,6,6,43
weighted_astar,1,3.414213562373095,1,0.0208999990718439,4,20,0.3,6,6,43
jps_like,1,3.414213562373095,1,0.0303999986499547,4,20,0.3,6,6,43
improved_astar,1,3.414213562373095,1,0.0217000051634386,3,20,0.3,6,6,43
dijkstra,1,13.485281374238571,5,0.5730999982915819,191,20,0.3,7,7,43
astar,1,13.485281374238571,7,0.1543999969726428,39,20,0.3,7,7,43
weighted_astar,1,13.485281374238571,8,0.0510999961989,12,20,0.3,7,7,43
jps_like,1,13.485281374238568,5,0.2787999983411282,32,20,0.3,7,7,43
improved_astar,1,11.39834563766817,3,0.1078999921446666,12,20,0.3,7,7,43
dijkstra,1,10.242640687119286,4,0.3934999986086041,131,20,0.3,8,8,43
astar,1,10.242640687119286,4,0.0531999976374208,14,20,0.3,8,8,43
weighted_astar,1,10.242640687119286,4,0.0383000005967915,10,20,0.3,8,8,43
jps_like,1,10.242640687119286,5,0.106400009826757,14,20,0.3,8,8,43
improved_astar,1,9.23606797749979,3,0.0696999923093244,9,20,0.3,8,8,43
dijkstra,1,14.656854249492383,5,0.6209000130183995,211,20,0.3,9,9,43
astar,1,14.656854249492383,5,0.1008999970508739,26,20,0.3,9,9,43
weighted_astar,1,14.656854249492383,5,0.0749000028008595,20,20,0.3,9,9,43
jps_like,1,14.65685424949238,5,0.1839000033214688,23,20,0.3,9,9,43
improved_astar,1,13.47213595499958,3,0.1117000065278261,14,20,0.3,9,9,43
dijkstra,1,16.313708498984763,4,0.6561999907717109,219,20,0.3,10,10,43
astar,1,16.313708498984763,4,0.1044999953592196,24,20,0.3,10,10,43
weighted_astar,1,16.313708498984766,3,0.0693000038154423,15,20,0.3,10,10,43
jps_like,1,16.31370849898476,4,0.073500006692484,7,20,0.3,10,10,43
improved_astar,1,15.37338021109636,2,0.0656000047456473,6,20,0.3,10,10,43
dijkstra,1,10.071067811865476,2,0.5476999940583482,171,20,0.3,11,11,43
astar,1,10.071067811865476,3,0.04369999805931,9,20,0.3,11,11,43
weighted_astar,1,10.071067811865476,3,0.0410000066040083,9,20,0.3,11,11,43
jps_like,1,10.071067811865476,2,0.043099993490614,4,20,0.3,11,11,43
improved_astar,1,9.447170528427767,1,0.0422999873990193,4,20,0.3,11,11,43
dijkstra,1,5.242640687119285,1,0.1574000052642077,48,20,0.3,12,12,43
astar,1,5.242640687119285,1,0.0250000011874362,5,20,0.3,12,12,43
weighted_astar,1,5.242640687119286,1,0.0230999867198988,5,20,0.3,12,12,43
jps_like,1,5.242640687119285,1,0.0278999941656366,3,20,0.3,12,12,43
improved_astar,1,5.0,0,0.0275999918812885,3,20,0.3,12,12,43
dijkstra,1,23.142135623730955,14,0.9817999962251632,289,20,0.3,13,13,43
astar,1,23.142135623730955,14,0.2969000051962212,68,20,0.3,13,13,43
weighted_astar,1,23.142135623730955,13,0.1189999893540516,27,20,0.3,13,13,43
jps_like,1,23.142135623730955,13,0.5738000036217272,67,20,0.3,13,13,43
improved_astar,1,19.77927174436485,8,0.2080999984173104,25,20,0.3,13,13,43
dijkstra,1,6.0,0,0.2139999996870756,60,20,0.3,14,14,43
astar,1,6.0,0,0.0363999861292541,7,20,0.3,14,14,43
weighted_astar,1,6.0,0,0.0336000084644183,7,20,0.3,14,14,43
jps_like,1,6.0,0,0.036600002204068,3,20,0.3,14,14,43
improved_astar,1,6.0,0,0.0344000000040978,3,20,0.3,14,14,43
dijkstra,1,1.0,0,0.0048999936552718,2,20,0.3,15,15,43
astar,1,1.0,0,0.0042000028770416,2,20,0.3,15,15,43
weighted_astar,1,1.0,0,0.0032999960239976,2,20,0.3,15,15,43
jps_like,1,1.0,0,0.0047999928938224,2,20,0.3,15,15,43
improved_astar,1,1.0,0,0.0048000074457377,2,20,0.3,15,15,43
dijkstra,1,17.899494936611667,6,0.8117999968817458,238,20,0.3,16,16,43
astar,1,17.899494936611667,7,0.1293000095756724,28,20,0.3,16,16,43
weighted_astar,1,18.72792206135786,6,0.0755999935790896,16,20,0.3,16,16,43
jps_like,1,17.899494936611664,7,0.2017000078922137,21,20,0.3,16,16,43
improved_astar,1,16.71210084563153,5,0.0945999927353113,9,20,0.3,16,16,43
dijkstra,1,2.8284271247461903,0,0.0786000018706545,19,20,0.3,17,17,43
astar,1,2.8284271247461903,0,0.0162999931490048,3,20,0.3,17,17,43
weighted_astar,1,2.8284271247461903,0,0.0147000100696459,3,20,0.3,17,17,43
jps_like,1,2.8284271247461903,0,0.0199999922187998,2,20,0.3,17,17,43
improved_astar,1,2.8284271247461903,0,0.018799997633323,2,20,0.3,17,17,43
dijkstra,1,19.72792206135786,7,0.8201000018743798,259,20,0.3,18,18,43
astar,1,19.72792206135786,4,0.2311999996891245,52,20,0.3,18,18,43
weighted_astar,1,19.72792206135786,4,0.1155000063590705,23,20,0.3,18,18,43
jps_like,1,19.72792206135785,8,0.2822000096784904,27,20,0.3,18,18,43
improved_astar,1,18.82858705265109,3,0.1613999920664355,13,20,0.3,18,18,43
dijkstra,1,3.414213562373095,1,0.0882999884197488,25,20,0.3,19,19,43
astar,1,3.414213562373095,1,0.0281999964499846,6,20,0.3,19,19,43
weighted_astar,1,3.414213562373095,1,0.0263000110862776,4,20,0.3,19,19,43
jps_like,1,3.414213562373095,1,0.0626999972155317,6,20,0.3,19,19,43
improved_astar,1,3.1622776601683795,0,0.0299999956041574,3,20,0.3,19,19,43
dijkstra,1,19.899494936611667,8,0.8154999959515408,259,20,0.3,20,20,43
astar,1,19.899494936611667,9,0.2472000051056966,57,20,0.3,20,20,43
weighted_astar,1,20.72792206135786,8,0.0972999987425282,21,20,0.3,20,20,43
jps_like,1,19.899494936611667,10,0.5285999941406772,57,20,0.3,20,20,43
improved_astar,1,18.96165602967598,4,0.2068000030703842,21,20,0.3,20,20,43
dijkstra,1,2.414213562373095,1,0.0466000055894255,10,20,0.3,21,21,43
astar,1,2.414213562373095,1,0.0186000106623396,3,20,0.3,21,21,43
weighted_astar,1,2.414213562373095,1,0.0165999954333528,3,20,0.3,21,21,43
jps_like,1,2.414213562373095,1,0.0278999941656366,3,20,0.3,21,21,43
improved_astar,1,2.23606797749979,0,0.0266999995801597,3,20,0.3,21,21,43
dijkstra,1,19.72792206135786,4,0.8222000033129007,254,20,0.3,22,22,43
astar,1,19.72792206135786,4,0.0904000044101849,17,20,0.3,22,22,43
weighted_astar,1,20.55634918610405,7,0.084300001617521,18,20,0.3,22,22,43
jps_like,1,19.72792206135786,8,0.130199987324886,13,20,0.3,22,22,43
improved_astar,1,18.88793690637022,3,0.0889999937498942,9,20,0.3,22,22,43
dijkstra,1,9.071067811865476,3,0.3152999997837469,99,20,0.3,23,23,43
astar,1,9.071067811865476,3,0.0824000017018988,22,20,0.3,23,23,43
weighted_astar,1,9.071067811865476,3,0.0761999981477856,21,20,0.3,23,23,43
jps_like,1,9.071067811865476,3,0.1459999912185594,20,20,0.3,23,23,43
improved_astar,1,7.708203932499369,2,0.1359000016236677,19,20,0.3,23,23,43
dijkstra,1,22.72792206135786,10,0.828799995360896,276,20,0.3,24,24,43
astar,1,22.72792206135786,10,0.2471999905537814,65,20,0.3,24,24,43
weighted_astar,1,24.38477631085024,10,0.1232000067830085,31,20,0.3,24,24,43
jps_like,1,22.72792206135785,10,0.4342000029282644,56,20,0.3,24,24,43
improved_astar,1,20.31375520796336,5,0.1849999971454963,24,20,0.3,24,24,43
dijkstra,1,11.65685424949238,6,0.3660999936982989,114,20,0.3,25,25,43
astar,1,11.65685424949238,5,0.1447000104235485,37,20,0.3,25,25,43
weighted_astar,1,11.65685424949238,5,0.1033000007737428,26,20,0.3,25,25,43
jps_like,1,11.65685424949238,6,0.2823000104399398,37,20,0.3,25,25,43
improved_astar,1,10.47213595499958,4,0.2284000074723735,29,20,0.3,25,25,43
dijkstra,1,8.65685424949238,3,0.2867000002879649,87,20,0.3,26,26,43
astar,1,8.65685424949238,4,0.0899999868124723,20,20,0.3,26,26,43
weighted_astar,1,8.656854249492381,4,0.0632000010227784,14,20,0.3,26,26,43
jps_like,1,8.65685424949238,4,0.2016999933402985,20,20,0.3,26,26,43
improved_astar,1,8.182042498005464,2,0.1007999962894246,9,20,0.3,26,26,43
dijkstra,1,11.485281374238571,6,0.3739000094356015,120,20,0.3,27,27,43
astar,1,11.485281374238571,6,0.0903000036487355,22,20,0.3,27,27,43
weighted_astar,1,12.071067811865476,6,0.0829000055091455,20,20,0.3,27,27,43
jps_like,1,11.48528137423857,4,0.1664000010350719,22,20,0.3,27,27,43
improved_astar,1,10.478708664619075,3,0.1523999962955713,19,20,0.3,27,27,43
dijkstra,1,15.899494936611667,4,0.6711999885737896,216,20,0.3,28,28,43
astar,1,15.899494936611667,4,0.1044999953592196,26,20,0.3,28,28,43
weighted_astar,1,15.899494936611667,6,0.0678999931551516,15,20,0.3,28,28,43
jps_like,1,15.899494936611664,4,0.1893000007839873,22,20,0.3,28,28,43
improved_astar,1,14.964036747836245,3,0.1177000085590407,12,20,0.3,28,28,43
dijkstra,1,17.142135623730955,5,0.3761999978451058,120,20,0.3,29,29,43
astar,1,17.142135623730955,5,0.1152000040747225,25,20,0.3,29,29,43
weighted_astar,1,17.142135623730955,4,0.0679000077070668,14,20,0.3,29,29,43
jps_like,1,17.14213562373095,5,0.0867000053403899,9,20,0.3,29,29,43
improved_astar,1,15.393145048933444,3,0.074400013545528,8,20,0.3,29,29,43
dijkstra,1,3.8284271247461903,1,0.0438999995822086,15,20,0.7,0,0,43
astar,1,3.8284271247461903,1,0.0144000077852979,4,20,0.7,0,0,43
weighted_astar,1,3.8284271247461903,1,0.0126999948406592,4,20,0.7,0,0,43
jps_like,1,3.8284271247461903,1,0.0195999891730025,4,20,0.7,0,0,43
improved_astar,1,3.6502815398728847,1,0.0189999991562217,4,20,0.7,0,0,43
dijkstra,1,1.4142135623730951,0,0.0053999974625185,2,20,0.7,1,1,43
astar,1,1.4142135623730951,0,0.0047000066842883,2,20,0.7,1,1,43
weighted_astar,1,1.4142135623730951,0,0.003699999069795,2,20,0.7,1,1,43
jps_like,1,1.4142135623730951,0,0.0062999897636473,2,20,0.7,1,1,43
improved_astar,1,1.4142135623730951,0,0.0056999997468665,2,20,0.7,1,1,43
dijkstra,1,7.82842712474619,4,0.0622999941697344,23,20,0.7,2,2,43
astar,1,7.82842712474619,4,0.0282999972114339,9,20,0.7,2,2,43
weighted_astar,1,7.82842712474619,4,0.0275999918812885,9,20,0.7,2,2,43
jps_like,1,7.82842712474619,4,0.0419999996665865,9,20,0.7,2,2,43
improved_astar,1,7.82842712474619,4,0.0468999933218583,10,20,0.7,2,2,43
dijkstra,1,2.0,0,0.0176000030478462,6,20,0.7,3,3,43
astar,1,2.0,0,0.0103999918792396,3,20,0.7,3,3,43
weighted_astar,1,2.0,0,0.0090999965323135,3,20,0.7,3,3,43
jps_like,1,2.0,0,0.009200011845678,2,20,0.7,3,3,43
improved_astar,1,2.0,0,0.0158000038936734,3,20,0.7,3,3,43
dijkstra,1,8.65685424949238,6,0.0381999998353421,14,20,0.7,4,4,43
astar,1,8.65685424949238,6,0.0282999972114339,10,20,0.7,4,4,43
weighted_astar,1,8.65685424949238,6,0.0272000033874064,10,20,0.7,4,4,43
jps_like,1,8.65685424949238,6,0.0393000082112848,10,20,0.7,4,4,43
improved_astar,1,6.8863495173726745,3,0.0428999919677153,11,20,0.7,4,4,43
dijkstra,1,1.4142135623730951,0,0.0087999942479655,3,20,0.7,5,5,43
astar,1,1.4142135623730951,0,0.0052999967010691,2,20,0.7,5,5,43
weighted_astar,1,1.4142135623730951,0,0.0042000028770416,2,20,0.7,5,5,43
jps_like,1,1.4142135623730951,0,0.0068000081228092,2,20,0.7,5,5,43
improved_astar,1,1.4142135623730951,0,0.0061000027926638,2,20,0.7,5,5,43
dijkstra,1,11.899494936611667,6,0.0581000058446079,21,20,0.7,6,6,43
astar,1,11.899494936611667,6,0.039999998989515,13,20,0.7,6,6,43
weighted_astar,1,11.899494936611667,6,0.036900004488416,12,20,0.7,6,6,43
jps_like,1,11.899494936611667,6,0.0593000004300847,13,20,0.7,6,6,43
improved_astar,1,10.06449510224598,4,0.0642999948468059,14,20,0.7,6,6,43
dijkstra,1,3.414213562373095,1,0.0413999950978904,13,20,0.7,7,7,43
astar,1,3.414213562373095,1,0.0156000023707747,4,20,0.7,7,7,43
weighted_astar,1,3.414213562373095,1,0.0750999897718429,4,20,0.7,7,7,43
jps_like,1,3.414213562373095,1,0.0381999998353421,4,20,0.7,7,7,43
improved_astar,1,3.414213562373095,1,0.0235999905271455,4,20,0.7,7,7,43
dijkstra,1,2.0,0,0.0199999922187998,6,20,0.7,8,8,43
astar,1,2.0,0,0.0116000010166317,3,20,0.7,8,8,43
weighted_astar,1,2.0,0,0.0097999873105436,3,20,0.7,8,8,43
jps_like,1,2.0,0,0.0163999939104542,3,20,0.7,8,8,43
improved_astar,1,2.0,0,0.015700003132224,3,20,0.7,8,8,43
dijkstra,1,1.4142135623730951,0,0.0174000015249475,5,20,0.7,9,9,43
astar,1,1.4142135623730951,0,0.0068999943323433,2,20,0.7,9,9,43
weighted_astar,1,1.4142135623730951,0,0.0058000005083158,2,20,0.7,9,9,43
jps_like,1,1.4142135623730951,0,0.007700000423938,2,20,0.7,9,9,43
improved_astar,1,1.4142135623730951,0,0.0075999996624886,2,20,0.7,9,9,43
dijkstra,1,7.656854249492381,4,0.0452999956905841,15,20,0.7,10,10,43
astar,1,7.656854249492381,4,0.0265999988187104,8,20,0.7,10,10,43
weighted_astar,1,7.656854249492381,4,0.0241999950958415,8,20,0.7,10,10,43
jps_like,1,7.656854249492381,4,0.0391000066883862,8,20,0.7,10,10,43
improved_astar,1,6.39834563766817,2,0.039999998989515,8,20,0.7,10,10,43
dijkstra,1,2.414213562373095,1,0.0212000013561919,6,20,0.7,11,11,43
astar,1,2.414213562373095,1,0.0099000026239082,3,20,0.7,11,11,43
weighted_astar,1,2.414213562373095,1,0.0086999934865161,3,20,0.7,11,11,43
jps_like,1,2.414213562373095,1,0.0153000000864267,3,20,0.7,11,11,43
improved_astar,1,2.23606797749979,0,0.0153000000864267,3,20,0.7,11,11,43
dijkstra,1,4.242640687119286,1,0.0441000011051073,14,20,0.7,12,12,43
astar,1,4.242640687119286,1,0.0167000107467174,4,20,0.7,12,12,43
weighted_astar,1,4.242640687119286,1,0.0146999955177307,4,20,0.7,12,12,43
jps_like,1,4.242640687119286,1,0.0160999916261062,3,20,0.7,12,12,43
improved_astar,1,3.23606797749979,1,0.0211000005947425,4,20,0.7,12,12,43
dijkstra,1,3.414213562373095,1,0.0319000100716948,11,20,0.7,13,13,43
astar,1,3.414213562373095,1,0.0207999983103945,6,20,0.7,13,13,43
weighted_astar,1,3.414213562373095,1,0.0134000001708045,4,20,0.7,13,13,43
jps_like,1,3.414213562373095,1,0.0312000047415494,6,20,0.7,13,13,43
improved_astar,1,3.1622776601683795,0,0.0300000101560726,6,20,0.7,13,13,43
dijkstra,1,14.899494936611667,7,0.0992999994195997,34,20,0.7,14,14,43
astar,1,14.899494936611667,7,0.0503000046592205,16,20,0.7,14,14,43
weighted_astar,1,14.899494936611667,7,0.0461000017821788,15,20,0.7,14,14,43
jps_like,1,14.899494936611667,7,0.0814999948488548,17,20,0.7,14,14,43
improved_astar,1,12.886349517372675,6,0.0874999968800693,18,20,0.7,14,14,43
dijkstra,1,4.242640687119286,1,0.0206999975489452,7,20,0.7,15,15,43
astar,1,4.242640687119286,1,0.0180999923031777,6,20,0.7,15,15,43
weighted_astar,1,4.242640687119286,1,0.0139999901875853,5,20,0.7,15,15,43
jps_like,1,4.242640687119286,1,0.0251000019488856,6,20,0.7,15,15,43
improved_astar,1,3.23606797749979,1,0.0245999981416389,6,20,0.7,15,15,43
dijkstra,1,6.65685424949238,3,0.083699997048825,29,20,0.7,16,16,43
astar,1,6.65685424949238,3,0.0287000002572312,8,20,0.7,16,16,43
weighted_astar,1,6.65685424949238,3,0.0237999920500442,7,20,0.7,16,16,43
jps_like,1,6.65685424949238,3,0.0457999994978308,8,20,0.7,16,16,43
improved_astar,1,6.478708664619075,3,0.0606999965384602,11,20,0.7,16,16,43
dijkstra,1,13.899494936611667,9,0.0615000026300549,22,20,0.7,17,17,43
astar,1,13.899494936611667,9,0.047699999413453,16,20,0.7,17,17,43
weighted_astar,1,13.899494936611667,9,0.0442000018665567,15,20,0.7,17,17,43
jps_like,1,13.899494936611667,9,0.0672000023769214,16,20,0.7,17,17,43
improved_astar,1,12.714776642118863,6,0.0785000011092051,17,20,0.7,17,17,43
dijkstra,1,5.656854249492381,2,0.0274000049103051,9,20,0.7,18,18,43
astar,1,5.656854249492381,2,0.0164999946719035,5,20,0.7,18,18,43
weighted_astar,1,5.656854249492381,2,0.0150000123539939,5,20,0.7,18,18,43
jps_like,1,5.656854249492381,2,0.0209999998332932,5,20,0.7,18,18,43
improved_astar,1,3.414213562373095,2,0.0205999967874959,5,20,0.7,18,18,43
dijkstra,1,15.72792206135786,9,0.0852999946800991,31,20,0.7,19,19,43
astar,1,15.72792206135786,9,0.0685999984852969,22,20,0.7,19,19,43
weighted_astar,1,15.72792206135786,9,0.0634000025456771,20,20,0.7,19,19,43
jps_like,1,15.727922061357855,9,0.0968999956967309,21,20,0.7,19,19,43
improved_astar,1,13.10654957016754,4,0.0990000116871669,22,20,0.7,19,19,43
dijkstra,1,8.65685424949238,6,0.040300001273863,15,20,0.7,20,20,43
astar,1,8.65685424949238,6,0.0342999992426484,12,20,0.7,20,20,43
weighted_astar,1,8.65685424949238,6,0.0330000038957223,12,20,0.7,20,20,43
jps_like,1,8.65685424949238,6,0.0502000038977712,12,20,0.7,20,20,43
improved_astar,1,5.82842712474619,3,0.0488000077893957,12,20,0.7,20,20,43
dijkstra,1,9.071067811865476,5,0.0428000057581812,16,20,0.7,21,21,43
astar,1,9.071067811865476,5,0.0330000038957223,11,20,0.7,21,21,43
weighted_astar,1,9.071067811865476,5,0.0293000048259273,10,20,0.7,21,21,43
jps_like,1,9.071067811865476,5,0.0396999967051669,10,20,0.7,21,21,43
improved_astar,1,7.886349517372674,3,0.0505999923916533,13,20,0.7,21,21,43
dijkstra,1,1.0,0,0.0085000065155327,2,20,0.7,22,22,43
astar,1,1.0,0,0.0074999989010393,2,20,0.7,22,22,43
weighted_astar,1,1.0,0,0.0064999912865459,2,20,0.7,22,22,43
jps_like,1,1.0,0,0.0102999911177903,2,20,0.7,22,22,43
improved_astar,1,1.0,0,0.0102000049082562,2,20,0.7,22,22,43
dijkstra,1,8.242640687119284,4,0.0664999970467761,23,20,0.7,23,23,43
astar,1,8.242640687119284,4,0.0309000024572014,8,20,0.7,23,23,43
weighted_astar,1,8.242640687119284,4,0.0293000048259273,8,20,0.7,23,23,43
jps_like,1,8.242640687119284,4,0.0387000036425888,7,20,0.7,23,23,43
improved_astar,1,7.841619252963779,2,0.0675999908708036,13,20,0.7,23,23,43
dijkstra,1,2.8284271247461903,0,0.0168999977177009,6,20,0.7,24,24,43
astar,1,2.8284271247461903,0,0.0087999942479655,3,20,0.7,24,24,43
weighted_astar,1,2.8284271247461903,0,0.0078000011853873,3,20,0.7,24,24,43
jps_like,1,2.8284271247461903,0,0.0071999966166913,2,20,0.7,24,24,43
improved_astar,1,2.8284271247461903,0,0.0109999964479357,3,20,0.7,24,24,43
dijkstra,1,9.071067811865476,4,0.0318999955197796,11,20,0.7,25,25,43
astar,1,9.071067811865476,4,0.0260000088019296,9,20,0.7,25,25,43
weighted_astar,1,9.071067811865476,4,0.022799998987466,8,20,0.7,25,25,43
jps_like,1,9.071067811865476,4,0.0360999983968213,9,20,0.7,25,25,43
improved_astar,1,6.82842712474619,4,0.0359999976353719,9,20,0.7,25,25,43
dijkstra,1,6.242640687119286,4,0.0657000055070966,23,20,0.7,26,26,43
astar,1,6.242640687119286,4,0.0217999913729727,6,20,0.7,26,26,43
weighted_astar,1,6.242640687119286,4,0.0203000090550631,6,20,0.7,26,26,43
jps_like,1,6.242640687119286,4,0.0274000049103051,6,20,0.7,26,26,43
improved_astar,1,5.99070478491457,2,0.0361999991582706,8,20,0.7,26,26,43
dijkstra,1,13.485281374238571,6,0.0869000068632885,31,20,0.7,27,27,43
