map_name,map_type,size,ratio,run_id,algorithm,success,runtime_ms,path_length,turn_count,expanded_nodes
arena2.map,dao,209,0.5860477787805003,12,ablation_no_adaptive,1,9.993384999688715,183.46323693205778,5,1839
arena2.map,dao,209,0.5860477787805003,12,ablation_no_smoothing,1,9.954138000466628,195.09545442950485,11,1839
arena2.map,dao,209,0.5860477787805003,13,dijkstra,1,44.75744600131293,109.94112549695424,7,12212
arena2.map,dao,209,0.5860477787805003,13,astar,1,4.064450000441866,109.94112549695424,5,859
arena2.map,dao,209,0.5860477787805003,13,weighted_astar,1,4.051045998494374,114.91168824543136,23,842
arena2.map,dao,209,0.5860477787805003,13,improved_astar,1,3.9803579966246616,101.3300741344148,3,859
arena2.map,dao,209,0.5860477787805003,13,ablation_no_adaptive,1,3.967936001572525,101.3300741344148,3,859
arena2.map,dao,209,0.5860477787805003,13,ablation_no_smoothing,1,3.9826400025049224,109.94112549695424,5,859
arena2.map,dao,209,0.5860477787805003,14,dijkstra,1,42.805868997675134,94.46803743153538,8,11546
arena2.map,dao,209,0.5860477787805003,14,astar,1,3.4282759988855105,94.4680374315354,7,588
arena2.map,dao,209,0.5860477787805003,14,weighted_astar,1,2.238671000668546,94.46803743153541,3,443
